timestamp,frame_id,class,confidence,x1,y1,x2,y2,center_x,center_y
2025-10-17 15:29:55,1,car,0.6985772252082825,550.2659912109375,289.90185546875,631.3421630859375,334.376708984375,590.8040771484375,312.1392822265625
2025-10-17 15:29:55,1,car,0.660824716091156,536.8490600585938,331.195068359375,610.3474731445312,360.0,573.5982666015625,345.5975341796875
2025-10-17 15:29:55,1,car,0.6573067307472229,332.4888916015625,125.10678100585938,381.37384033203125,160.75057983398438,356.9313659667969,142.92868041992188
2025-10-17 15:29:55,1,car,0.5829288959503174,475.58270263671875,246.60272216796875,549.6821899414062,287.64862060546875,512.6324462890625,267.12567138671875
2025-10-17 15:29:55,1,car,0.5004803538322449,366.9407958984375,131.2682342529297,415.8975830078125,167.0797576904297,391.419189453125,149.1739959716797
2025-10-17 15:29:55,1,car,0.3949257433414459,294.22442626953125,171.17050170898438,344.78472900390625,202.49221801757812,319.50457763671875,186.83135986328125
2025-10-17 15:29:55,1,car,0.38871559500694275,290.79632568359375,242.68463134765625,338.243408203125,278.75531005859375,314.5198669433594,260.719970703125
2025-10-17 15:29:55,1,car,0.3866606652736664,563.0756225585938,264.9404296875,632.2578735351562,303.017822265625,597.666748046875,283.9791259765625
2025-10-17 15:29:55,1,car,0.31168603897094727,438.87396240234375,84.03570556640625,476.56378173828125,117.96858215332031,457.7188720703125,101.00214385986328
2025-10-17 15:29:55,1,car,0.3002111613750458,449.07757568359375,284.94488525390625,478.25958251953125,308.93817138671875,463.6685791015625,296.9415283203125
2025-10-17 15:29:55,1,car,0.299426406621933,373.9215087890625,195.88255310058594,441.1837158203125,230.59104919433594,407.5526123046875,213.23680114746094
2025-10-17 15:29:55,1,car,0.297396183013916,381.1757507324219,94.27803039550781,422.1631164550781,127.64775085449219,401.66943359375,110.962890625
2025-10-17 15:29:55,1,car,0.29577723145484924,400.32122802734375,107.60773468017578,441.2747802734375,142.28155517578125,420.7980041503906,124.94464492797852
2025-10-17 15:29:55,1,car,0.29538992047309875,327.07122802734375,162.34295654296875,378.10528564453125,193.7896728515625,352.5882568359375,178.06631469726562
2025-10-17 15:29:55,1,motorcycle,0.28430745005607605,483.78570556640625,291.552490234375,526.9515991210938,327.889404296875,505.36865234375,309.720947265625
2025-10-17 15:29:55,1,car,0.27189236879348755,339.82318115234375,96.94740295410156,382.42144775390625,131.76312255859375,361.122314453125,114.35526275634766
2025-10-17 15:29:55,1,person,0.2710319459438324,411.44671630859375,298.54559326171875,423.45294189453125,325.43939208984375,417.4498291015625,311.99249267578125
2025-10-17 15:29:55,1,car,0.2529115080833435,459.9188232421875,148.20486450195312,512.7909545898438,178.45004272460938,486.3548889160156,163.32745361328125
2025-10-17 15:29:56,2,car,0.5915533900260925,545.4368896484375,331.979736328125,619.0716552734375,360.0,582.2542724609375,345.9898681640625
2025-10-17 15:29:56,2,motorcycle,0.5244665741920471,510.5989074707031,286.79058837890625,545.12060546875,328.5418701171875,527.8597564697266,307.6662292480469
2025-10-17 15:29:56,2,car,0.5204272270202637,557.1207275390625,289.2972412109375,639.2266845703125,333.9490966796875,598.1737060546875,311.6231689453125
2025-10-17 15:29:56,2,car,0.46398642659187317,339.70477294921875,124.52243041992188,389.35357666015625,160.19174194335938,364.5291748046875,142.35708618164062
2025-10-17 15:29:56,2,motorcycle,0.42562296986579895,388.9604797363281,240.90670776367188,432.4960632324219,275.4377136230469,410.728271484375,258.1722106933594
2025-10-17 15:29:56,2,motorcycle,0.39385634660720825,441.002197265625,293.26611328125,467.9361572265625,319.7164306640625,454.46917724609375,306.49127197265625
2025-10-17 15:29:56,2,car,0.3810933232307434,373.42578125,130.5294189453125,422.938232421875,167.6790771484375,398.1820068359375,149.104248046875
2025-10-17 15:29:56,2,car,0.36176881194114685,216.80966186523438,165.85971069335938,260.6319274902344,206.9765625,238.72079467773438,186.4181365966797
2025-10-17 15:29:56,2,car,0.3536652624607086,344.5104064941406,97.10005187988281,389.9275207519531,133.32528686523438,367.2189636230469,115.2126693725586
2025-10-17 15:29:56,2,car,0.33317774534225464,388.91168212890625,92.798095703125,445.23785400390625,126.55723571777344,417.07476806640625,109.67766571044922
2025-10-17 15:29:56,2,car,0.3273618817329407,154.33334350585938,96.83551025390625,202.10940551757812,128.1979217529297,178.22137451171875,112.51671600341797
2025-10-17 15:29:56,2,car,0.31966260075569153,301.25860595703125,170.72613525390625,356.81732177734375,201.51785278320312,329.0379638671875,186.1219940185547
2025-10-17 15:29:56,2,car,0.29342371225357056,480.0693664550781,240.76922607421875,557.116943359375,285.1239013671875,518.5931549072266,262.9465637207031
2025-10-17 15:29:56,2,car,0.25316494703292847,445.39337158203125,83.1416015625,487.03985595703125,117.63308715820312,466.21661376953125,100.38734436035156
2025-10-17 15:29:56,3,car,0.6017758846282959,347.0863342285156,126.71379089355469,393.6616516113281,161.0367889404297,370.3739929199219,143.8752899169922
2025-10-17 15:29:56,3,car,0.5647536516189575,308.84637451171875,172.3100128173828,360.87921142578125,202.4246063232422,334.86279296875,187.3673095703125
2025-10-17 15:29:56,3,car,0.4784338176250458,553.15380859375,332.7099609375,627.91357421875,360.0,590.53369140625,346.35498046875
2025-10-17 15:29:56,3,car,0.466928094625473,379.9596862792969,132.33615112304688,429.6363220214844,169.7117919921875,404.7980041503906,151.0239715576172
2025-10-17 15:29:56,3,car,0.3696039319038391,304.34698486328125,240.96139526367188,352.93426513671875,280.3702697753906,328.640625,260.66583251953125
2025-10-17 15:29:56,3,car,0.36859333515167236,0.02750396728515625,64.68152618408203,28.39168357849121,89.66364288330078,14.209593772888184,77.1725845336914
2025-10-17 15:29:56,3,car,0.3529964089393616,567.75341796875,291.9011535644531,636.7427978515625,331.4095153808594,602.2481079101562,311.65533447265625
2025-10-17 15:29:56,3,car,0.32004231214523315,352.37261962890625,97.66471862792969,397.02032470703125,131.69296264648438,374.69647216796875,114.67884063720703
2025-10-17 15:29:56,3,car,0.31301194429397583,223.46237182617188,166.9090576171875,267.1266784667969,204.10968017578125,245.29452514648438,185.50936889648438
2025-10-17 15:29:56,3,car,0.28146061301231384,336.48358154296875,162.715576171875,395.49322509765625,197.03778076171875,365.9884033203125,179.87667846679688
2025-10-17 15:29:56,3,car,0.26628828048706055,395.2869873046875,94.97459411621094,434.00457763671875,128.40245056152344,414.6457824707031,111.68852233886719
2025-10-17 15:29:56,3,car,0.26372483372688293,361.78070068359375,220.43234252929688,434.57342529296875,254.208984375,398.17706298828125,237.32066345214844
2025-10-17 15:29:56,4,car,0.6261466145515442,308.0651550292969,172.28573608398438,360.5016174316406,201.96658325195312,334.28338623046875,187.12615966796875
2025-10-17 15:29:56,4,car,0.5859040021896362,347.5397033691406,126.16816711425781,393.3261413574219,160.77894592285156,370.43292236328125,143.4735565185547
2025-10-17 15:29:56,4,car,0.5583325624465942,560.11474609375,326.9107971191406,638.327392578125,359.8172912597656,599.2210693359375,343.3640441894531
2025-10-17 15:29:56,4,car,0.45534318685531616,304.5380859375,240.74493408203125,353.57568359375,278.5108642578125,329.056884765625,259.6278991699219
2025-10-17 15:29:56,4,car,0.38238444924354553,380.1971435546875,131.32142639160156,428.8480224609375,170.28770446777344,404.5225830078125,150.8045654296875
2025-10-17 15:29:56,4,car,0.379610538482666,335.99658203125,185.10601806640625,375.7901611328125,217.81201171875,355.89337158203125,201.45901489257812
2025-10-17 15:29:56,4,car,0.35986775159835815,506.71295166015625,113.8051528930664,572.1599731445312,153.98385620117188,539.4364624023438,133.89450454711914
2025-10-17 15:29:56,4,car,0.31534290313720703,393.7613525390625,93.88873291015625,435.0499267578125,127.011962890625,414.4056396484375,110.45034790039062
2025-10-17 15:29:56,4,car,0.3086833953857422,453.3678283691406,84.21131896972656,489.9362487792969,118.6400146484375,471.65203857421875,101.42566680908203
2025-10-17 15:29:56,4,car,0.30785056948661804,491.17718505859375,250.50515747070312,564.6149291992188,284.7376403808594,527.8960571289062,267.62139892578125
2025-10-17 15:29:56,4,car,0.29727157950401306,512.6739501953125,43.7628288269043,545.3717041015625,74.76029968261719,529.0228271484375,59.26156425476074
2025-10-17 15:29:56,4,car,0.2890803813934326,223.64669799804688,168.08963012695312,267.2635803222656,205.01052856445312,245.45513916015625,186.55007934570312
2025-10-17 15:29:56,4,car,0.2888399660587311,444.7633056640625,219.083740234375,499.31146240234375,253.8507080078125,472.0373840332031,236.46722412109375
2025-10-17 15:29:56,4,car,0.28107425570487976,414.82586669921875,106.96337890625,459.29364013671875,143.46240234375,437.05975341796875,125.212890625
2025-10-17 15:29:56,4,car,0.2736608386039734,471.362060546875,142.94515991210938,545.3239135742188,180.86367797851562,508.3429870605469,161.9044189453125
2025-10-17 15:29:56,4,car,0.26752522587776184,471.716796875,148.21060180664062,528.6466064453125,179.92654418945312,500.18170166015625,164.06857299804688
2025-10-17 15:29:56,4,motorcycle,0.2617332935333252,492.61859130859375,290.0686340332031,527.3694458007812,319.0720520019531,509.9940185546875,304.5703430175781
2025-10-17 15:29:56,4,car,0.2582991421222687,110.88645935058594,177.47279357910156,143.6510772705078,207.37892150878906,127.26876831054688,192.4258575439453
2025-10-17 15:29:56,5,car,0.6798374652862549,309.9470520019531,172.26321411132812,364.0290832519531,204.4012451171875,336.9880676269531,188.3322296142578
2025-10-17 15:29:56,5,car,0.5289123058319092,348.671142578125,126.313232421875,396.828369140625,160.64117431640625,372.749755859375,143.47720336914062
2025-10-17 15:29:56,5,car,0.5180421471595764,384.3865966796875,131.7646484375,431.8253173828125,167.02328491210938,408.10595703125,149.3939666748047
2025-10-17 15:29:56,5,car,0.4418039321899414,568.59619140625,322.1259765625,639.700927734375,359.7967529296875,604.1485595703125,340.96136474609375
2025-10-17 15:29:56,5,car,0.38924628496170044,351.6604919433594,258.91534423828125,397.2539367675781,292.58026123046875,374.45721435546875,275.747802734375
2025-10-17 15:29:56,5,car,0.3733316957950592,224.31805419921875,168.86961364746094,273.7327880859375,207.4364776611328,249.02542114257812,188.15304565429688
2025-10-17 15:29:56,5,motorcycle,0.3568236827850342,428.968017578125,290.34588623046875,460.991943359375,326.38201904296875,444.97998046875,308.36395263671875
2025-10-17 15:29:56,5,car,0.34958815574645996,189.63668823242188,334.5480651855469,259.1858825683594,360.0,224.41128540039062,347.27403259277344
2025-10-17 15:29:56,5,car,0.3454497754573822,453.79669189453125,85.43881225585938,493.61773681640625,118.3868408203125,473.70721435546875,101.91282653808594
2025-10-17 15:29:56,5,motorcycle,0.32278868556022644,401.6680908203125,240.58982849121094,444.093994140625,277.3643798828125,422.88104248046875,258.9771041870117
2025-10-17 15:29:56,5,car,0.32110196352005005,308.6731872558594,245.210205078125,353.7560729980469,278.4940185546875,331.2146301269531,261.85211181640625
2025-10-17 15:29:56,5,car,0.28098806738853455,506.1579895019531,120.01654052734375,569.536865234375,154.44110107421875,537.8474273681641,137.22882080078125
2025-10-17 15:29:56,5,car,0.2768763601779938,397.07513427734375,94.40043640136719,439.11651611328125,127.36656188964844,418.0958251953125,110.88349914550781
2025-10-17 15:29:56,5,car,0.25010785460472107,480.625,57.033966064453125,520.9034423828125,93.59042358398438,500.76422119140625,75.31219482421875
2025-10-17 15:29:56,6,car,0.5692715644836426,353.4412841796875,126.45510864257812,400.598876953125,160.69293212890625,377.02008056640625,143.5740203857422
2025-10-17 15:29:56,6,car,0.5447291731834412,384.77734375,131.98202514648438,435.3873291015625,173.46963500976562,410.08233642578125,152.725830078125
2025-10-17 15:29:56,6,car,0.5090293884277344,401.276611328125,93.87455749511719,441.5562744140625,127.03962707519531,421.41644287109375,110.45709228515625
2025-10-17 15:29:56,6,car,0.4943065643310547,312.13592529296875,172.35369873046875,366.87493896484375,204.49249267578125,339.50543212890625,188.423095703125
2025-10-17 15:29:56,6,car,0.4330027103424072,234.7806396484375,169.15744018554688,276.665283203125,208.07623291015625,255.72296142578125,188.61683654785156
2025-10-17 15:29:56,6,car,0.4235522449016571,309.89849853515625,242.68606567382812,359.60296630859375,279.0314636230469,334.750732421875,260.8587646484375
2025-10-17 15:29:56,6,car,0.4058169722557068,355.30743408203125,259.1429443359375,401.2664794921875,292.27880859375,378.2869567871094,275.71087646484375
2025-10-17 15:29:56,6,car,0.389354407787323,594.71337890625,49.99802780151367,636.842041015625,83.26734924316406,615.7777099609375,66.63268852233887
2025-10-17 15:29:56,6,car,0.3749179542064667,581.0203857421875,321.28289794921875,639.6527099609375,358.56549072265625,610.3365478515625,339.9241943359375
2025-10-17 15:29:56,6,car,0.3545917272567749,360.2108154296875,221.23052978515625,432.9964599609375,252.13467407226562,396.6036376953125,236.68260192871094
2025-10-17 15:29:56,6,car,0.34094610810279846,518.864990234375,42.946414947509766,553.804931640625,74.13540649414062,536.3349609375,58.540910720825195
2025-10-17 15:29:56,6,car,0.33988863229751587,196.16989135742188,335.27435302734375,255.65115356445312,360.0,225.9105224609375,347.6371765136719
2025-10-17 15:29:56,6,car,0.30581745505332947,421.1604919433594,108.1388931274414,462.7925720214844,143.14169311523438,441.9765319824219,125.64029312133789
2025-10-17 15:29:56,6,motorcycle,0.2952803671360016,494.297119140625,266.7882385253906,519.7120361328125,295.9356994628906,507.00457763671875,281.3619689941406
2025-10-17 15:29:56,6,car,0.2935463786125183,341.8145751953125,178.52804565429688,381.1627197265625,216.99404907226562,361.4886474609375,197.76104736328125
2025-10-17 15:29:56,6,car,0.29030898213386536,119.17041015625,178.8409423828125,151.00689697265625,208.00592041015625,135.08865356445312,193.42343139648438
2025-10-17 15:29:56,6,car,0.289377361536026,358.29052734375,97.76612854003906,402.3155517578125,135.45655822753906,380.30303955078125,116.61134338378906
2025-10-17 15:29:56,6,car,0.25651121139526367,495.896484375,251.359130859375,571.8551025390625,287.1258544921875,533.8757934570312,269.24249267578125
